,name,sex,count,syllables,consonants,ratio
85730,Katelynn,M,11,3,6,2
85731,Katlyn,M,5,2,5,2.5
85732,Kawon,M,164,2,3,1.5
85733,Kealoha,M,32,3,3,1
85734,Keanen,M,134,2,3,1.5
85735,Keeton,M,836,2,3,1.5
85736,Keishaun,M,353,2,4,2
85737,Keitrick,M,5,2,5,2.5
85738,Kelechi,M,502,3,4,1.333333333
85739,Kemon,M,494,2,3,1.5
85740,Keng,M,470,1,3,3
85741,Kennell,M,6,2,5,2.5
85742,Khang,M,1038,1,4,4
85743,Khoi,M,554,1,2,2
85744,Kiko,M,84,2,2,1
85745,Kimari,M,263,3,3,1
85746,Kinyon,M,15,2,4,2
85747,Kong,M,935,1,3,3
85748,Kou,M,691,1,1,1
85749,Krystopher,M,698,3,8,2.666666667
85750,Kylo,M,714,2,3,1.5
85751,Kyree,M,5410,2,3,1.5
85752,Labrian,M,105,2,4,2
85753,Lafredrick,M,26,3,7,2.333333333
85754,Lakee,M,6,2,2,1
85755,Lamare,M,38,3,3,1
85756,Laquinton,M,351,3,5,1.666666667
85757,Laramy,M,47,3,4,1.333333333
85758,Latodd,M,5,2,4,2
85759,Latrone,M,17,2,4,2
85760,Latwon,M,6,2,4,2
85761,Lazerick,M,39,3,5,1.666666667
85762,Ledarius,M,475,3,4,1.333333333
85763,Leevi,M,628,2,2,1
85764,Lemario,M,60,3,3,1
85765,Leodegario,M,41,4,4,1
85766,Leor,M,250,1,2,2
85767,Lerin,M,29,2,3,1.5
85768,Levent,M,92,2,4,2
85769,Loc,M,274,1,2,2
85770,Lopaka,M,134,3,3,1
85771,Luay,M,110,1,2,2
85772,Luisalberto,M,305,4,6,1.5
85773,Lukes,M,57,1,3,3
85774,Majed,M,313,2,3,1.5
85775,Mandre,M,5,2,4,2
85776,Manoah,M,178,2,3,1.5
85777,Manolis,M,18,3,4,1.333333333
85778,Margues,M,48,2,4,2
85779,Markiee,M,5,2,3,1.5
85780,Markise,M,191,3,4,1.333333333
85781,Marquee,M,222,2,3,1.5
85782,Marreo,M,29,2,3,1.5
85783,Mashaun,M,24,2,4,2
85784,Mckayla,M,5,2,5,2.5
85785,Meng,M,555,1,3,3
85786,Michaeljames,M,178,4,7,1.75
85787,Mondale,M,21,2,4,2
85788,Mong,M,92,1,3,3
85789,Montario,M,91,3,4,1.333333333
85790,Najib,M,327,2,3,1.5
85791,Narada,M,201,3,3,1
85792,Narayana,M,17,3,4,1.333333333
85793,Nassar,M,10,2,4,2
85794,Nathian,M,94,2,4,2
85795,Neiman,M,311,2,3,1.5
85796,Nhan,M,355,1,3,3
85797,Nicholson,M,97,3,6,2
85798,Nicklus,M,46,2,5,2.5
85799,Nickolis,M,258,3,5,1.666666667
85800,Nicolos,M,17,3,4,1.333333333
85801,Niklaus,M,954,2,4,2
85802,Nishant,M,584,2,5,2.5
85803,Nizar,M,316,2,3,1.5
85804,Noor,M,783,1,2,2
85805,Nou,M,56,1,1,1
85806,Nyheem,M,107,2,4,2
85807,Okechukwu,M,100,4,5,1.25
85808,Okpara,M,5,3,3,1
85809,Oluseyi,M,33,3,3,1
85810,Omeed,M,288,2,2,1
85811,Onel,M,32,2,2,1
85812,Oshea,M,866,2,2,1
85813,Osmon,M,5,2,3,1.5
85814,Oved,M,60,2,2,1
85815,Pa,M,5,1,1,1
85816,Padro,M,5,2,3,1.5
85817,Palak,M,5,2,3,1.5
85818,Pao,M,301,1,1,1
85819,Pasquinel,M,5,3,5,1.666666667
85820,Patrisio,M,5,3,4,1.333333333
85821,Pecos,M,33,2,3,1.5
85822,Pedram,M,65,2,4,2
85823,Pharaoh,M,1059,2,4,2
85824,Phuoc,M,135,1,3,3
85825,Pinchus,M,545,2,5,2.5
85826,Quandell,M,41,2,5,2.5
85827,Quante,M,294,2,3,1.5
85828,Quantis,M,5,2,4,2
85829,Quartterio,M,5,3,5,1.666666667
85830,Quennel,M,47,2,4,2
85831,Quintell,M,175,2,5,2.5
85832,Rachard,M,103,2,5,2.5
85833,Rajahn,M,29,2,4,2
85834,Ralpheal,M,241,2,5,2.5
85835,Ralphy,M,55,2,5,2.5
85836,Ramiah,M,14,2,3,1.5
85837,Ranaldo,M,38,3,4,1.333333333
85838,Random,M,135,2,4,2
85839,Raphiel,M,53,2,4,2
85840,Rashawd,M,74,2,5,2.5
85841,Rashean,M,9,2,4,2
85842,Rayshan,M,22,2,5,2.5
85843,Rayven,M,140,2,4,2
85844,Rhashad,M,23,2,5,2.5
85845,Ronderick,M,5,3,6,2
85846,Ronta,M,12,2,3,1.5
85847,Ronte,M,109,2,3,1.5
85848,Rontrell,M,186,2,6,3
85849,Roshad,M,244,2,4,2
85850,Roshod,M,22,2,4,2
85851,Ruban,M,11,2,3,1.5
85852,Rupesh,M,22,2,4,2
85853,Ryn,M,32,1,3,3
85854,Sabir,M,568,2,3,1.5
85855,Sabree,M,24,2,3,1.5
85856,Saladine,M,5,4,4,1
85857,Salvado,M,5,3,4,1.333333333
85858,Saman,M,282,2,3,1.5
85859,Samit,M,82,2,3,1.5
85860,Santini,M,9,3,4,1.333333333
85861,Sasan,M,56,2,3,1.5
85862,Sentell,M,33,2,5,2.5
85863,Seville,M,50,2,4,2
85864,Seyed,M,122,1,3,3
85865,Shamari,M,756,3,4,1.333333333
85866,Shamere,M,105,3,4,1.333333333
85867,Shamil,M,38,2,4,2
85868,Shaylon,M,87,2,5,2.5
85869,Shehzad,M,39,2,5,2.5
85870,Sheik,M,39,1,3,3
85871,Shemaiah,M,12,2,4,2
85872,Shiraz,M,119,2,4,2
85873,Shola,M,5,2,3,1.5
85874,So,M,5,1,1,1
85875,Spanky,M,6,2,5,2.5
85876,Sriram,M,533,2,4,2
85877,Starbuck,M,11,2,6,3
85878,Suliman,M,197,3,4,1.333333333
85879,Tamario,M,93,3,3,1
85880,Taryl,M,5,2,4,2
85881,Teagan,M,4693,2,3,1.5
85882,Tehron,M,33,2,4,2
85883,Tekulve,M,5,3,4,1.333333333
85884,Terdell,M,13,2,5,2.5
85885,Terin,M,181,2,3,1.5
85886,Terrane,M,5,3,4,1.333333333
85887,Tevita,M,741,3,3,1
85888,Thaddaus,M,11,2,5,2.5
85889,Thadeous,M,17,2,4,2
85890,Thamar,M,5,2,4,2
85891,Theofilos,M,10,3,5,1.666666667
85892,Thuan,M,207,1,3,3
85893,Tigh,M,34,1,3,3
85894,Tin,M,430,1,2,2
85895,Titan,M,3490,2,3,1.5
85896,Tone,M,45,1,2,2
85897,Traun,M,17,1,3,3
85898,Tredell,M,12,2,5,2.5
85899,Tremon,M,360,2,4,2
85900,Tremond,M,87,2,5,2.5
85901,Treston,M,1210,2,5,2.5
85902,Trong,M,61,1,4,4
85903,Tyeson,M,223,2,4,2
85904,Tyrae,M,321,2,3,1.5
85905,Tyral,M,24,2,4,2
85906,Tyresse,M,268,3,5,1.666666667
85907,Usman,M,1158,2,3,1.5
85908,Vang,M,325,1,3,3
85909,Vegas,M,228,2,3,1.5
85910,Vimal,M,97,2,3,1.5
85911,Vuong,M,169,2,3,1.5
85912,Vy,M,37,1,2,2
85913,Wacey,M,299,2,3,1.5
85914,Waseem,M,656,2,3,1.5
85915,Whittney,M,5,2,6,3
85916,Wilner,M,27,2,4,2
85917,Wylee,M,317,2,3,1.5
85918,Yaacov,M,121,2,3,1.5
85919,Yaniv,M,246,2,3,1.5
85920,Yitzhak,M,191,2,5,2.5
85921,Yung,M,11,1,3,3
85922,Zebula,M,6,3,3,1
85923,Zebulah,M,7,3,4,1.333333333
85924,Zebulin,M,77,3,4,1.333333333
85925,Zeeshan,M,511,2,4,2
85926,Zeshan,M,255,2,4,2
85927,Aarion,M,481,2,2,1
85928,Abdo,M,67,2,2,1
85929,Abigael,M,5,3,3,1
85930,Abriel,M,418,2,3,1.5
85931,Aby,M,56,2,2,1
85932,Adeel,M,322,2,2,1
85933,Adiel,M,1780,2,2,1
85934,Adonnis,M,424,3,4,1.333333333
85935,Adryan,M,1090,2,4,2
85936,Ahmaad,M,399,2,3,1.5
85937,Airen,M,121,2,2,1
85938,Ajai,M,204,2,1,0.5
85939,Akhenaton,M,10,4,5,1.25
85940,Aladdin,M,174,3,4,1.333333333
85941,Alexios,M,124,3,3,1
85942,Alexys,M,368,3,4,1.333333333
85943,Almanzo,M,22,3,4,1.333333333
85944,Almonza,M,5,3,4,1.333333333
85945,Almonzo,M,18,3,4,1.333333333
85946,Alquan,M,150,2,3,1.5
85947,Andreaus,M,39,2,4,2
85948,Andreus,M,428,2,4,2
85949,Anjuan,M,33,2,3,1.5
85950,Antawon,M,28,3,4,1.333333333
85951,Arpan,M,229,2,3,1.5
85952,Ashvin,M,179,2,4,2
85953,Audel,M,213,2,2,1
85954,Avanti,M,52,3,3,1
85955,Azam,M,150,2,2,1
85956,Bassel,M,248,2,4,2
85957,Baylee,M,634,2,3,1.5
85958,Benitez,M,10,3,4,1.333333333
85959,Bentzion,M,365,2,5,2.5
85960,Beren,M,174,2,3,1.5
85961,Bjay,M,6,1,3,3
85962,Bow,M,178,1,2,2
85963,Brandonn,M,122,2,6,3
85964,Brandun,M,99,2,5,2.5
85965,Branoon,M,11,2,4,2
85966,Brenn,M,69,1,4,4
85967,Breyon,M,638,1,4,4
85968,Brinn,M,15,1,4,4
85969,Brok,M,272,1,3,3
85970,Brondon,M,70,2,5,2.5
85971,Calder,M,1542,2,4,2
85972,Cameran,M,931,3,4,1.333333333
85973,Camerino,M,21,4,4,1
85974,Canan,M,43,2,3,1.5
85975,Cavell,M,34,2,4,2
85976,Centwane,M,5,3,5,1.666666667
85977,Cerone,M,28,3,3,1
85978,Cervando,M,105,3,5,1.666666667
85979,Ching,M,84,1,4,4
85980,Chinh,M,19,1,4,4
85981,Choua,M,86,1,2,2
85982,Christopherjohn,M,118,4,11,2.75
85983,Chrostopher,M,22,3,8,2.666666667
85984,Chue,M,329,1,2,2
85985,Chuong,M,85,1,4,4
85986,Cordale,M,564,3,4,1.333333333
85987,Coryell,M,13,2,5,2.5
85988,Croy,M,68,1,3,3
85989,Cullan,M,323,2,4,2
85990,Dajaun,M,308,2,3,1.5
85991,Dajon,M,1620,2,3,1.5
85992,Danh,M,216,1,3,3
85993,Dao,M,194,1,1,1
85994,Darshaun,M,37,2,5,2.5
85995,Davison,M,274,3,4,1.333333333
85996,Davius,M,71,2,3,1.5
85997,Dayshawn,M,1261,2,6,3
85998,Decedric,M,16,3,5,1.666666667
85999,Dejay,M,124,2,3,1.5
86000,Dejuane,M,26,3,3,1
86001,Demedrick,M,5,3,6,2
86002,Demetrics,M,23,3,6,2
86003,Desmen,M,156,2,4,2
86004,Devaun,M,384,2,3,1.5
86005,Devonte,M,11004,3,4,1.333333333
86006,Diem,M,66,1,2,2
86007,Dijuan,M,66,2,3,1.5
86008,Dilan,M,3907,2,3,1.5
86009,Dimitrious,M,63,3,5,1.666666667
86010,Dionel,M,96,2,3,1.5
86011,Dmarco,M,453,2,4,2
86012,Dmitriy,M,500,2,5,2.5
86013,Dnaiel,M,48,1,3,3
86014,Dontavious,M,1788,3,5,1.666666667
86015,Dontavius,M,991,3,5,1.666666667
86016,Dontia,M,13,2,3,1.5
86017,Dontrail,M,141,2,5,2.5
86018,Dontrel,M,258,2,5,2.5
86019,Doua,M,39,1,1,1
86020,Druce,M,5,1,3,3
86021,Du,M,22,1,1,1
86022,Duante,M,135,2,3,1.5
86023,Durane,M,6,3,3,1
86024,Dyshawn,M,287,2,6,3
86025,Ebaristo,M,5,4,4,1
86026,Edwinn,M,11,2,4,2
86027,Eliyohu,M,102,3,3,1
86028,Eljin,M,15,2,3,1.5
86029,Emmauel,M,60,2,3,1.5
86030,Emon,M,449,2,2,1
86031,Estefania,M,5,4,4,1
86032,Estrada,M,5,3,4,1.333333333
86033,Evens,M,227,2,3,1.5
86034,Eytan,M,343,2,3,1.5
86035,Fady,M,229,2,3,1.5
86036,Fahd,M,280,1,3,3
86037,Farshid,M,5,2,5,2.5
86038,Fatin,M,10,2,3,1.5
86039,Fue,M,272,1,1,1
86040,Garian,M,16,2,3,1.5
86041,Garion,M,466,2,3,1.5
86042,Ger,M,385,1,2,2
86043,Geran,M,77,2,3,1.5
86044,Gerid,M,11,2,3,1.5
86045,Gianpiero,M,28,3,4,1.333333333
86046,Gurpreet,M,311,2,5,2.5
86047,Hadi,M,1821,2,2,1
86048,Haki,M,23,2,2,1
86049,Haris,M,1406,2,3,1.5
86050,Haytham,M,235,2,5,2.5
86051,Hiep,M,120,1,2,2
86052,Hitesh,M,75,2,4,2
86053,Huan,M,88,1,2,2
86054,Isais,M,186,2,2,1
86055,Izeal,M,5,2,2,1
86056,Jaason,M,22,2,3,1.5
86057,Jabbaar,M,5,2,4,2
86058,Jacorey,M,2067,3,4,1.333333333
86059,Jacquan,M,440,2,4,2
86060,Jacquis,M,77,2,4,2
86061,Jahara,M,5,3,3,1
86062,Jahmil,M,246,2,4,2
86063,Jakeem,M,968,2,3,1.5
86064,Jalan,M,881,2,3,1.5
86065,Jalisa,M,6,3,3,1
86066,Jamaa,M,13,2,2,1
86067,Jamai,M,202,2,2,1
86068,Jamarl,M,129,2,4,2
86069,Jamele,M,49,3,3,1
86070,Jamere,M,1499,3,3,1
86071,Janthony,M,144,3,6,2
86072,Jaquin,M,186,2,3,1.5
86073,Jare,M,38,2,2,1
86074,Jariah,M,201,2,3,1.5
86075,Jarratt,M,25,2,5,2.5
86076,Jarrick,M,220,2,5,2.5
86077,Jarrot,M,11,2,4,2
86078,Jarvaris,M,56,3,5,1.666666667
86079,Javell,M,400,2,4,2
86080,Javonn,M,258,2,4,2
86081,Jawuan,M,676,2,3,1.5
86082,Jeanphilippe,M,33,4,7,1.75
86083,Jehoshua,M,14,3,4,1.333333333
86084,Jemale,M,24,3,3,1
86085,Jemarr,M,6,2,4,2
86086,Jemond,M,5,2,4,2
86087,Jeremyah,M,837,3,5,1.666666667
86088,Jerjuan,M,17,2,4,2
86089,Jermarcus,M,370,3,6,2
86090,Jermario,M,68,3,4,1.333333333
86091,Jesson,M,98,2,4,2
86092,Jimar,M,23,2,3,1.5
86093,Joash,M,281,1,3,3
86094,Jobin,M,93,2,3,1.5
86095,Joeray,M,19,2,3,1.5
86096,Johneric,M,71,3,5,1.666666667
86097,Johnnathon,M,10,3,7,2.333333333
86098,Johnrichard,M,18,3,8,2.666666667
86099,Johnryan,M,105,2,6,3
86100,Jonce,M,6,2,3,1.5
86101,Jonmarc,M,75,2,5,2.5
86102,Jonpierre,M,10,3,5,1.666666667
86103,Jordache,M,30,2,5,2.5
86104,Jorin,M,45,2,3,1.5
86105,Jorome,M,5,3,3,1
86106,Joshewa,M,10,3,4,1.333333333
86107,Joshuea,M,16,2,3,1.5
86108,Jowan,M,144,2,3,1.5
86109,Juanluis,M,364,2,4,2
86110,Junaid,M,411,2,3,1.5
86111,Juron,M,70,2,3,1.5
86112,Justian,M,45,2,4,2
86113,Justn,M,99,1,4,4
86114,Jvon,M,485,1,3,3
86115,Kaheem,M,321,2,3,1.5
86116,Kailani,M,17,3,3,1
86117,Kaimi,M,38,2,2,1
86118,Kalae,M,5,2,2,1
86119,Kaleef,M,26,2,3,1.5
86120,Kaleigh,M,6,2,4,2
86121,Kamon,M,299,2,3,1.5
86122,Kang,M,44,1,3,3
86123,Kao,M,447,1,1,1
86124,Kapena,M,69,3,3,1
86125,Kapil,M,134,2,3,1.5
86126,Kavis,M,13,2,3,1.5
86127,Keandre,M,2757,2,4,2
86128,Kedrian,M,15,2,4,2
86129,Keelon,M,99,2,3,1.5
86130,Keemon,M,5,2,3,1.5
86131,Kelvon,M,313,2,4,2
86132,Kelvyn,M,242,2,5,2.5
86133,Kendre,M,261,2,4,2
86134,Keniel,M,250,2,3,1.5
86135,Kensey,M,5,2,4,2
86136,Keny,M,203,2,3,1.5
86137,Kewon,M,259,2,3,1.5
86138,Khuong,M,40,1,4,4
86139,Kiante,M,443,2,3,1.5
86140,Kiet,M,334,1,2,2
86141,Kijuan,M,297,2,3,1.5
86142,Kimario,M,13,3,3,1
86143,Kiriakos,M,10,3,4,1.333333333
86144,Kison,M,27,2,3,1.5
86145,Kiyon,M,442,1,3,3
86146,Krishaun,M,42,2,5,2.5
86147,Krishawn,M,159,2,6,3
86148,Krisna,M,13,2,4,2
86149,Kush,M,1088,1,3,3
86150,Kylle,M,70,2,4,2
86151,Kyndell,M,45,2,6,3
86152,Labrandon,M,216,3,6,2
86153,Ladarien,M,121,3,4,1.333333333
86154,Laif,M,27,1,2,2
86155,Lajarvis,M,96,3,5,1.666666667
86156,Lakendric,M,31,3,6,2
86157,Lamarius,M,194,3,4,1.333333333
86158,Lamine,M,222,2,3,1.5
86159,Landan,M,2188,2,4,2
86160,Laquon,M,108,2,3,1.5
86161,Laronzo,M,10,3,4,1.333333333
86162,Latarius,M,38,3,4,1.333333333
86163,Laterrell,M,5,3,6,2
86164,Latony,M,11,3,4,1.333333333
86165,Leeshawn,M,44,2,5,2.5
86166,Leng,M,324,1,3,3
86167,Liron,M,79,2,3,1.5
86168,Macaire,M,5,3,3,1
86169,Mahmud,M,175,2,4,2
86170,Manh,M,10,1,3,3
86171,Mao,M,10,1,1,1
86172,Marchello,M,521,3,6,2
86173,Mareco,M,8,3,3,1
86174,Marguise,M,42,3,4,1.333333333
86175,Marieo,M,21,2,2,1
86176,Markas,M,151,2,4,2
86177,Markice,M,120,3,4,1.333333333
86178,Marquice,M,805,3,4,1.333333333
86179,Martavis,M,306,3,5,1.666666667
86180,Martise,M,109,3,4,1.333333333
86181,Matheau,M,67,2,3,1.5
86182,Matthan,M,265,2,5,2.5
86183,Maulin,M,5,2,3,1.5
86184,Maxx,M,3479,1,3,3
86185,Menelik,M,298,3,4,1.333333333
86186,Mohsin,M,369,2,4,2
86187,Monserrat,M,26,3,6,2
86188,Montavious,M,920,3,5,1.666666667
86189,Montavius,M,355,3,5,1.666666667
86190,Monteze,M,16,3,4,1.333333333
86191,Mycah,M,604,2,4,2
86192,Nai,M,71,1,1,1
86193,Naji,M,638,2,2,1
86194,Nalin,M,181,2,3,1.5
86195,Nao,M,16,1,1,1
86196,Naoki,M,283,3,2,0.666666667
86197,Nasim,M,406,2,3,1.5
86198,Nefi,M,162,2,2,1
86199,Nghi,M,5,1,3,3
86200,Nichaolas,M,5,3,5,1.666666667
86201,Nicholad,M,51,3,5,1.666666667
86202,Ninos,M,28,2,3,1.5
86203,Nyah,M,5,1,3,3
86204,Ocasio,M,5,4,2,0.5
86205,Ociel,M,433,2,2,1
86206,Octabio,M,7,3,3,1
86207,Oladimeji,M,33,5,4,0.8
86208,Olawale,M,97,4,3,0.75
86209,Omri,M,630,2,2,1
86210,Orasio,M,7,3,2,0.666666667
86211,Oshay,M,353,2,3,1.5
86212,Otniel,M,111,2,3,1.5
86213,Ouinton,M,5,2,3,1.5
86214,Panagiotes,M,6,4,5,1.25
86215,Paulos,M,22,2,3,1.5
86216,Pawel,M,449,2,3,1.5
86217,Pheng,M,436,1,4,4
86218,Phu,M,276,1,2,2
86219,Phung,M,16,1,4,4
86220,Poncho,M,5,2,4,2
86221,Premal,M,10,2,4,2
86222,Quantavious,M,491,3,5,1.666666667
86223,Quantel,M,76,2,4,2
86224,Quavis,M,59,2,3,1.5
86225,Quintan,M,303,2,4,2
86226,Quwan,M,10,2,3,1.5
86227,Quy,M,111,1,2,2
86228,Rafeeq,M,33,2,3,1.5
86229,Raffael,M,57,2,4,2
86230,Rahil,M,467,2,3,1.5
86231,Rajai,M,35,2,2,1
86232,Reshad,M,166,2,4,2
86233,Reshaun,M,130,2,4,2
86234,Rhandy,M,30,2,5,2.5
86235,Rhasheen,M,6,2,5,2.5
86236,Riane,M,5,2,2,1
86237,Ripal,M,5,2,3,1.5
86238,Ronreco,M,5,3,4,1.333333333
86239,Rosh,M,5,1,3,3
86240,Roshaud,M,16,2,4,2
86241,Russelle,M,6,3,5,1.666666667
86242,Rylee,M,4762,2,3,1.5
86243,Sae,M,5,1,1,1
86244,Sahir,M,634,2,3,1.5
86245,Salahuddin,M,125,4,6,1.5
86246,Samnang,M,139,2,5,2.5
86247,Santigo,M,7,3,4,1.333333333
86248,Sapan,M,24,2,3,1.5
86249,Saro,M,16,2,2,1
86250,Satyam,M,26,2,4,2
86251,Savonne,M,5,3,4,1.333333333
86252,Sayed,M,505,2,3,1.5
86253,Seng,M,239,1,3,3
86254,Shamarcus,M,70,3,6,2
86255,Shameek,M,234,2,4,2
86256,Shamond,M,172,2,5,2.5
86257,Shamsuddin,M,10,3,7,2.333333333
86258,Shaon,M,12,1,3,3
86259,Shariyf,M,20,2,5,2.5
86260,Shaundale,M,5,3,5,1.666666667
86261,Shavell,M,6,2,5,2.5
86262,Sheng,M,16,1,4,4
86263,Sheraton,M,5,3,5,1.666666667
86264,Shernard,M,12,2,6,3
86265,Shoua,M,83,1,2,2
86266,Shyron,M,55,2,5,2.5
86267,Siaosi,M,254,2,2,1
86268,Sohrab,M,68,2,4,2
86269,Soua,M,56,1,1,1
86270,Sujay,M,262,2,3,1.5
86271,Sully,M,496,2,4,2
86272,Syid,M,5,1,3,3
86273,Taavon,M,17,2,3,1.5
86274,Tabias,M,423,2,3,1.5
86275,Tajah,M,76,2,3,1.5
86276,Talat,M,5,2,3,1.5
86277,Tamaris,M,26,3,4,1.333333333
86278,Tameem,M,305,2,3,1.5
86279,Tapan,M,11,2,3,1.5
86280,Tarak,M,53,2,3,1.5
86281,Tareq,M,335,2,3,1.5
86282,Tario,M,7,2,2,1
86283,Tavarres,M,8,3,5,1.666666667
86284,Tayron,M,202,2,4,2
86285,Tejay,M,163,2,3,1.5
86286,Teman,M,5,2,3,1.5
86287,Teng,M,354,1,3,3
86288,Terel,M,145,2,3,1.5
86289,Terrez,M,173,2,4,2
86290,Terrion,M,1486,2,4,2
86291,Tesfa,M,38,2,3,1.5
86292,Tho,M,46,1,2,2
86293,Tiege,M,5,2,2,1
86294,Tiso,M,7,2,2,1
86295,Ton,M,27,1,2,2
86296,Torreon,M,45,3,4,1.333333333
86297,Tou,M,1254,1,1,1
86298,Toua,M,170,1,1,1
86299,Tramane,M,67,3,4,1.333333333
86300,Travious,M,320,2,4,2
86301,Traviss,M,12,2,5,2.5
86302,Trawn,M,6,1,4,4
86303,Tremane,M,73,3,4,1.333333333
86304,Trestan,M,129,2,5,2.5
86305,Trimaine,M,64,3,4,1.333333333
86306,Truc,M,17,1,3,3
86307,Trumaine,M,409,3,4,1.333333333
86308,Turrell,M,82,2,5,2.5
86309,Tuson,M,5,2,3,1.5
86310,Tuyen,M,26,1,3,3
86311,Twon,M,5,1,3,3
86312,Tyheem,M,350,2,4,2
86313,Tylar,M,1564,2,4,2
86314,Tyric,M,411,2,4,2
86315,Tyriek,M,686,2,4,2
86316,Vikrant,M,185,2,5,2.5
86317,Viliami,M,461,3,3,1
86318,Vong,M,124,1,3,3
86319,Vontrell,M,233,2,6,3
86320,Vue,M,109,1,1,1
86321,Warith,M,17,2,4,2
86322,Westen,M,1091,2,4,2
86323,Westlee,M,119,2,4,2
86324,Willison,M,5,3,5,1.666666667
86325,Xiong,M,176,1,3,3
86326,Yari,M,24,2,2,1
86327,Yaseen,M,2154,2,3,1.5
86328,Yeng,M,426,1,3,3
86329,Yer,M,142,1,2,2
86330,Yi,M,209,1,1,1
86331,Ying,M,140,1,3,3
86332,Yohan,M,1063,2,3,1.5
86333,Yohei,M,34,2,2,1
86334,Zaccheus,M,476,2,5,2.5
86335,Zachrey,M,219,2,5,2.5
86336,Zackaria,M,337,3,4,1.333333333
86337,Zackry,M,374,2,5,2.5
86338,Zadok,M,354,2,3,1.5
86339,Zakaria,M,2123,3,3,1
86340,Zhivago,M,5,3,4,1.333333333
86341,Abdull,M,5,2,4,2
86342,Abdullatif,M,42,4,6,1.5
86343,Abhishek,M,758,3,5,1.666666667
86344,Adarius,M,1226,3,3,1
86345,Adekunle,M,69,4,4,1
86346,Adri,M,20,2,2,1
86347,Aerial,M,6,3,2,0.666666667
86348,Afsheen,M,15,2,4,2
86349,Ahmod,M,212,2,3,1.5
86350,Ahsan,M,565,2,3,1.5
86351,Akshay,M,1652,2,4,2
86352,Aldan,M,180,2,3,1.5
86353,Alexandru,M,537,4,5,1.25
86354,Alexiss,M,20,3,4,1.333333333
86355,Alexus,M,243,3,3,1
86356,Algenis,M,65,3,4,1.333333333
86357,Alterik,M,5,3,4,1.333333333
86358,Amed,M,82,2,2,1
86359,Amine,M,383,3,2,0.666666667
86360,Andron,M,65,2,4,2
86361,Andropolis,M,6,4,6,1.5
86362,Aneudi,M,16,3,2,0.666666667
86363,Antaeus,M,76,2,3,1.5
86364,Antavis,M,15,3,4,1.333333333
86365,Antavius,M,227,3,4,1.333333333
86366,Anuar,M,246,2,2,1
86367,Ared,M,10,2,2,1
86368,Argelis,M,36,3,4,1.333333333
86369,Argenis,M,931,3,4,1.333333333
86370,Armar,M,6,2,3,1.5
86371,Arnaud,M,15,2,3,1.5
86372,Arry,M,7,2,3,1.5
86373,Artrell,M,163,2,5,2.5
86374,Astin,M,400,2,3,1.5
86375,Atonio,M,13,3,2,0.666666667
86376,Auri,M,28,2,1,0.5
86377,Avshalom,M,5,3,5,1.666666667
86378,Bader,M,305,2,3,1.5
86379,Bandon,M,73,2,4,2
86380,Barndon,M,26,2,5,2.5
86381,Bassil,M,52,2,4,2
86382,Bean,M,5,1,2,2
86383,Benjain,M,10,2,4,2
86384,Bimal,M,6,2,3,1.5
86385,Blong,M,255,1,4,4
86386,Bodean,M,15,2,3,1.5
86387,Bong,M,10,1,3,3
86388,Bora,M,344,2,2,1
86389,Bracey,M,29,2,4,2
86390,Brandel,M,52,2,5,2.5
86391,Brandom,M,289,2,5,2.5
86392,Braylon,M,15600,2,5,2.5
86393,Bricen,M,896,2,4,2
86394,Bridge,M,60,1,4,4
86395,Bronston,M,11,2,6,3
86396,Cache,M,787,1,3,3
86397,Caesare,M,42,3,3,1
86398,Cainan,M,795,2,3,1.5
86399,Calixtro,M,10,3,5,1.666666667
86400,Calob,M,722,2,3,1.5
86401,Calyn,M,75,2,4,2
86402,Caylin,M,87,2,4,2
86403,Cetric,M,8,2,4,2
86404,Chanz,M,248,1,4,4
86405,Chat,M,5,1,3,3
86406,Chidi,M,196,2,3,1.5
86407,Chijioke,M,123,3,4,1.333333333
86408,Chou,M,60,1,2,2
86409,Chrisna,M,6,2,5,2.5
86410,Clayvon,M,63,2,5,2.5
86411,Coire,M,6,2,2,1
86412,Connery,M,145,3,5,1.666666667
86413,Corren,M,5,2,4,2
86414,Courey,M,25,2,3,1.5
86415,Crhistopher,M,45,3,8,2.666666667
86416,Cristhian,M,1050,2,6,3
86417,Cupid,M,6,2,3,1.5
86418,Danl,M,5,1,3,3
86419,Davelle,M,95,3,4,1.333333333
86420,Demareo,M,39,3,3,1
86421,Demarr,M,105,2,4,2
86422,Demorian,M,26,3,4,1.333333333
86423,Demoris,M,5,3,4,1.333333333
86424,Denroy,M,6,2,4,2
86425,Deontra,M,135,2,4,2
86426,Depaul,M,56,2,3,1.5
86427,Deriek,M,11,2,3,1.5
86428,Dernell,M,10,2,5,2.5
86429,Deshante,M,19,3,5,1.666666667
86430,Desmone,M,41,3,4,1.333333333
86431,Devoris,M,41,3,4,1.333333333
86432,Dharmesh,M,8,2,6,3
86433,Diamon,M,25,2,3,1.5
86434,Diep,M,6,1,2,2
86435,Diontae,M,649,2,3,1.5
86436,Donrico,M,10,3,4,1.333333333
86437,Dontavis,M,359,3,5,1.666666667
86438,Dristen,M,44,2,5,2.5
86439,Dshawn,M,603,1,5,5
86440,Eagle,M,76,2,2,1
86441,Earin,M,5,2,2,1
86442,Ebrahim,M,449,3,4,1.333333333
86443,Eion,M,470,1,1,1
